Unnamed: 0,PROVISIONAL,BUQUE,IMO,FECHA_ETA,HORA_ETA,FECHA_ETD,HORA_ETD,TXTNUMIMO,TXTESLORA,TXTMANGA,TXTVELMAX,TXTCALADO
282,anon_provisional_345,anon_buque_346,anon_imo_76,11/01/2021 00:00:00,01/01/1900 03:00:00,11/02/2021 00:00:00,01/01/1900 08:00:00,anon_imo_76,105.5,16.8,13.0,6.6
283,anon_provisional_347,anon_buque_346,anon_imo_76,06/15/2021 00:00:00,01/01/1900 17:00:00,06/16/2021 00:00:00,01/01/1900 15:00:00,anon_imo_76,105.5,16.8,13.0,6.6
284,anon_provisional_348,anon_buque_349,anon_imo_77,11/03/2021 00:00:00,01/01/1900 05:00:00,11/03/2021 00:00:00,01/01/1900 16:00:00,anon_imo_77,128.6,20.4,,8.71
285,anon_provisional_350,anon_buque_349,anon_imo_77,05/22/2021 00:00:00,01/01/1900 17:00:00,05/23/2021 00:00:00,01/01/1900 20:00:00,anon_imo_77,128.6,20.4,,8.71
286,anon_provisional_351,anon_buque_352,anon_imo_78,11/03/2021 00:00:00,01/01/1900 17:30:00,11/04/2021 00:00:00,01/01/1900 20:00:00,anon_imo_78,109.0,16.0,0.0,6381.0
287,anon_provisional_353,anon_buque_354,anon_imo_79,11/04/2021 00:00:00,01/01/1900 11:00:00,11/09/2021 00:00:00,01/01/1900 22:00:00,anon_imo_79,131.0,18.0,0.0,6940.0
288,anon_provisional_355,anon_buque_356,anon_imo_80,11/05/2021 00:00:00,01/01/1900 18:00:00,11/10/2021 00:00:00,01/01/1900 14:00:00,anon_imo_80,135.04,20.8,,8.9
289,anon_provisional_357,anon_buque_358,anon_imo_81,11/07/2021 00:00:00,01/01/1900 17:00:00,11/09/2021 00:00:00,01/01/1900 19:00:00,anon_imo_81,86.0,15.0,0.0,6350.0
290,anon_provisional_359,anon_buque_358,anon_imo_81,03/12/2021 00:00:00,01/01/1900 15:00:00,03/13/2021 00:00:00,01/01/1900 19:00:00,anon_imo_81,86.0,15.0,0.0,6350.0
291,anon_provisional_360,anon_buque_361,anon_imo_82,11/08/2021 00:00:00,01/01/1900 20:00:00,11/11/2021 00:00:00,01/01/1900 12:00:00,anon_imo_82,91.12,13.8,12.0,5800.0
292,anon_provisional_362,anon_buque_363,anon_imo_83,11/10/2021 00:00:00,01/01/1900 12:00:00,11/11/2021 00:00:00,01/01/1900 22:00:00,anon_imo_83,139.95,,,4.6
293,anon_provisional_364,anon_buque_365,anon_imo_84,11/12/2021 00:00:00,01/01/1900 20:00:00,11/13/2021 00:00:00,01/01/1900 22:00:00,anon_imo_84,103.0,16.0,0.0,7113.0
294,anon_provisional_366,anon_buque_367,anon_imo_85,11/15/2021 00:00:00,01/01/1900 22:00:00,11/17/2021 00:00:00,01/01/1900 07:00:00,anon_imo_85,119.0,16.0,0.0,6710.0
295,anon_provisional_368,anon_buque_369,anon_imo_86,11/16/2021 00:00:00,01/01/1900 21:00:00,11/18/2021 00:00:00,01/01/1900 22:00:00,anon_imo_86,120.8,17.6,0.0,0.0
296,anon_provisional_370,anon_buque_371,anon_imo_87,11/17/2021 00:00:00,01/01/1900 10:00:00,11/18/2021 00:00:00,01/01/1900 21:00:00,anon_imo_87,87.82,12.9,0.0,5.25
297,anon_provisional_372,anon_buque_371,anon_imo_87,02/09/2021 00:00:00,01/01/1900 06:00:00,02/11/2021 00:00:00,01/01/1900 23:00:00,anon_imo_87,87.82,12.9,0.0,5.25
298,anon_provisional_373,anon_buque_374,anon_imo_88,11/17/2021 00:00:00,01/01/1900 12:00:00,11/18/2021 00:00:00,01/01/1900 20:00:00,anon_imo_88,112.0,17.0,13.0,7358.0
299,anon_provisional_375,anon_buque_374,anon_imo_88,04/05/2021 00:00:00,01/01/1900 11:00:00,04/06/2021 00:00:00,01/01/1900 14:00:00,anon_imo_88,112.0,17.0,13.0,7358.0
300,anon_provisional_376,anon_buque_374,anon_imo_88,06/28/2021 00:00:00,01/01/1900 07:00:00,06/29/2021 00:00:00,01/01/1900 06:00:00,anon_imo_88,112.0,17.0,13.0,7358.0
301,anon_provisional_377,anon_buque_378,anon_imo_89,11/17/2021 00:00:00,01/01/1900 14:00:00,11/22/2021 00:00:00,01/01/1900 22:00:00,anon_imo_89,147.66,21.0,0.0,8.4
302,anon_provisional_379,anon_buque_380,anon_imo_90,11/22/2021 00:00:00,01/01/1900 10:00:00,11/25/2021 00:00:00,01/01/1900 21:00:00,anon_imo_90,126.0,15.0,0.0,6980.0
304,anon_provisional_381,anon_buque_382,anon_imo_91,12/08/2021 00:00:00,01/01/1900 14:00:00,12/14/2021 00:00:00,01/01/1900 22:00:00,anon_imo_91,87.9,12.6,12.5,5.3
305,anon_provisional_383,anon_buque_382,anon_imo_91,05/05/2021 00:00:00,01/01/1900 22:00:00,05/07/2021 00:00:00,01/01/1900 21:00:00,anon_imo_91,87.9,12.6,12.5,5.3
306,anon_provisional_384,anon_buque_382,anon_imo_91,03/24/2021 00:00:00,01/01/1900 15:00:00,03/29/2021 00:00:00,01/01/1900 22:00:00,anon_imo_91,87.9,12.6,12.5,5.3
307,anon_provisional_385,anon_buque_386,anon_imo_92,07/17/2021 00:00:00,01/01/1900 05:00:00,07/18/2021 00:00:00,01/01/1900 20:00:00,anon_imo_92,88.0,13.0,0.0,6630.0
308,anon_provisional_387,anon_buque_388,anon_imo_93,07/31/2021 00:00:00,01/01/1900 21:00:00,08/03/2021 00:00:00,01/01/1900 20:00:00,anon_imo_93,110.0,14.0,0.0,6250.0
309,anon_provisional_389,anon_buque_390,anon_imo_94,08/09/2021 00:00:00,01/01/1900 12:00:00,08/12/2021 00:00:00,01/01/1900 20:00:00,anon_imo_94,89.0,13.0,0.0,6140.0
310,anon_provisional_391,anon_buque_392,anon_imo_95,08/09/2021 00:00:00,01/01/1900 15:00:00,08/11/2021 00:00:00,01/01/1900 20:00:00,anon_imo_95,89.0,15.0,0.0,5641.0
311,anon_provisional_393,anon_buque_394,anon_imo_96,08/09/2021 00:00:00,01/01/1900 04:00:00,08/11/2021 00:00:00,01/01/1900 20:00:00,anon_imo_96,145.0,21.0,0.0,5150.0
312,anon_provisional_395,anon_buque_396,anon_imo_97,08/18/2021 00:00:00,01/01/1900 20:00:00,08/24/2021 00:00:00,01/01/1900 07:00:00,anon_imo_97,89950.0,14400.0,0.0,6220.0
313,anon_provisional_397,anon_buque_396,anon_imo_97,08/18/2021 00:00:00,01/01/1900 20:00:00,08/24/2021 00:00:00,01/01/1900 07:00:00,anon_imo_97,89950.0,14400.0,0.0,6220.0
314,anon_provisional_398,anon_buque_399,anon_imo_98,08/22/2021 00:00:00,01/01/1900 20:00:00,08/26/2021 00:00:00,01/01/1900 08:00:00,anon_imo_98,110.0,14.0,0.0,6090.0
315,anon_provisional_400,anon_buque_399,anon_imo_98,01/23/2021 00:00:00,01/01/1900 20:01:00,01/25/2021 00:00:00,01/01/1900 20:00:00,anon_imo_98,110.0,14.0,0.0,6090.0
316,anon_provisional_401,anon_buque_402,anon_imo_99,01/07/2021 00:00:00,01/01/1900 10:00:00,01/11/2021 00:00:00,01/01/1900 22:00:00,anon_imo_99,89.0,15.0,0.0,5640.0
318,anon_provisional_403,anon_buque_404,anon_imo_100,08/13/2021 00:00:00,01/01/1900 23:00:00,08/18/2021 00:00:00,01/01/1900 20:00:00,anon_imo_100,120.0,17.0,0.0,6200.0
319,anon_provisional_405,anon_buque_406,anon_imo_101,01/09/2021 00:00:00,01/01/1900 08:00:00,01/11/2021 00:00:00,01/01/1900 15:00:00,anon_imo_101,88.0,13.0,0.0,5540.0
320,anon_provisional_407,anon_buque_408,anon_imo_102,01/10/2021 00:00:00,01/01/1900 11:00:00,01/13/2021 00:00:00,01/01/1900 06:00:00,anon_imo_102,119.0,16.0,13.0,6700.0
321,anon_provisional_409,anon_buque_408,anon_imo_102,02/22/2021 00:00:00,01/01/1900 02:00:00,02/23/2021 00:00:00,01/01/1900 23:00:00,anon_imo_102,119.0,16.0,13.0,6700.0
322,anon_provisional_410,anon_buque_408,anon_imo_102,07/30/2021 00:00:00,01/01/1900 09:00:00,07/31/2021 00:00:00,01/01/1900 23:00:00,anon_imo_102,119.0,16.0,13.0,6700.0
323,anon_provisional_411,anon_buque_412,anon_imo_103,01/12/2021 00:00:00,01/01/1900 06:00:00,01/13/2021 00:00:00,01/01/1900 22:00:00,anon_imo_103,119.0,19.0,13.0,8310.0
324,anon_provisional_413,anon_buque_414,anon_imo_103,12/08/2021 00:00:00,01/01/1900 22:00:00,12/10/2021 00:00:00,01/01/1900 15:00:00,anon_imo_103,119.0,19.0,13.0,8310.0
325,anon_provisional_415,anon_buque_414,anon_imo_103,06/12/2021 00:00:00,01/01/1900 18:00:00,06/13/2021 00:00:00,01/01/1900 16:00:00,anon_imo_103,119.0,19.0,13.0,8310.0
326,anon_provisional_416,anon_buque_417,anon_imo_104,01/12/2021 00:00:00,01/01/1900 23:00:00,01/15/2021 00:00:00,01/01/1900 21:00:00,anon_imo_104,105.5,16.8,0.0,6.91
327,anon_provisional_418,anon_buque_419,anon_imo_105,01/12/2021 00:00:00,01/01/1900 08:00:00,01/14/2021 00:00:00,01/01/1900 23:00:00,anon_imo_105,89.0,14.0,0.0,6280.0
329,anon_provisional_420,anon_buque_421,anon_imo_106,01/17/2021 00:00:00,01/01/1900 11:00:00,01/19/2021 00:00:00,01/01/1900 21:00:00,anon_imo_106,111.6,16.8,15.5,5.8
330,anon_provisional_422,anon_buque_423,anon_imo_107,11/23/2021 00:00:00,01/01/1900 16:00:00,11/25/2021 00:00:00,01/01/1900 21:00:00,anon_imo_107,133.0,15.0,0.0,7100.0
331,anon_provisional_424,anon_buque_425,anon_imo_108,11/24/2021 00:00:00,01/01/1900 06:00:00,11/26/2021 00:00:00,01/01/1900 22:00:00,anon_imo_108,104.0,13.0,0.0,6180.0
332,anon_provisional_426,anon_buque_425,anon_imo_108,10/13/2021 00:00:00,01/01/1900 20:00:00,10/18/2021 00:00:00,01/01/1900 17:00:00,anon_imo_108,104.0,13.0,0.0,6180.0
333,anon_provisional_427,anon_buque_425,anon_imo_108,03/05/2021 00:00:00,01/01/1900 08:00:00,03/08/2021 00:00:00,01/01/1900 23:00:00,anon_imo_108,104.0,13.0,0.0,6180.0
334,anon_provisional_428,anon_buque_429,anon_imo_109,11/25/2021 00:00:00,01/01/1900 08:00:00,11/26/2021 00:00:00,01/01/1900 08:00:00,anon_imo_109,115.0,18.8,14.0,7.41
335,anon_provisional_430,anon_buque_429,anon_imo_109,12/30/2021 00:00:00,01/01/1900 11:00:00,12/31/2021 00:00:00,01/01/1900 05:00:00,anon_imo_109,115.0,18.8,14.0,7.41
336,anon_provisional_431,anon_buque_432,anon_imo_110,11/28/2021 00:00:00,01/01/1900 12:00:00,11/29/2021 00:00:00,01/01/1900 08:00:00,anon_imo_110,103.0,16.0,12.5,7000.0
337,anon_provisional_433,anon_buque_432,anon_imo_110,04/25/2021 00:00:00,01/01/1900 05:00:00,04/27/2021 00:00:00,01/01/1900 06:00:00,anon_imo_110,103.0,16.0,12.5,7000.0
338,anon_provisional_434,anon_buque_432,anon_imo_110,07/09/2021 00:00:00,01/01/1900 20:00:00,07/10/2021 00:00:00,01/01/1900 22:00:00,anon_imo_110,103.0,16.0,12.5,7000.0
339,anon_provisional_435,anon_buque_436,anon_imo_111,12/02/2021 00:00:00,01/01/1900 14:00:00,12/03/2021 00:00:00,01/01/1900 17:00:00,anon_imo_111,119.1,16.9,14.5,8.4
340,anon_provisional_437,anon_buque_436,anon_imo_111,04/12/2021 00:00:00,01/01/1900 17:00:00,04/13/2021 00:00:00,01/01/1900 15:00:00,anon_imo_111,119.1,16.9,14.5,8.4
341,anon_provisional_438,anon_buque_436,anon_imo_111,07/20/2021 00:00:00,01/01/1900 12:00:00,07/21/2021 00:00:00,01/01/1900 12:00:00,anon_imo_111,119.1,16.9,14.5,8.4
342,anon_provisional_439,anon_buque_440,anon_imo_112,12/04/2021 00:00:00,01/01/1900 01:30:00,12/04/2021 00:00:00,01/01/1900 23:00:00,anon_imo_112,115.0,18.8,14.5,7.41
343,anon_provisional_441,anon_buque_442,anon_imo_113,12/06/2021 00:00:00,01/01/1900 21:00:00,12/07/2021 00:00:00,01/01/1900 11:00:00,anon_imo_113,99.9,15.5,17.0,6.6
344,anon_provisional_443,anon_buque_444,anon_imo_114,12/07/2021 00:00:00,01/01/1900 03:00:00,12/07/2021 00:00:00,01/01/1900 19:00:00,anon_imo_114,118.14,18.8,12.5,7.36
345,anon_provisional_445,anon_buque_444,anon_imo_114,04/29/2021 00:00:00,01/01/1900 12:00:00,04/30/2021 00:00:00,01/01/1900 12:00:00,anon_imo_114,118.14,18.8,12.5,7.36
346,anon_provisional_446,anon_buque_447,anon_imo_115,12/09/2021 00:00:00,01/01/1900 23:00:00,12/11/2021 00:00:00,01/01/1900 22:00:00,anon_imo_115,139.9,16.7,9.6,4.38
347,anon_provisional_448,anon_buque_449,anon_imo_116,05/06/2021 00:00:00,01/01/1900 08:00:00,05/08/2021 00:00:00,01/01/1900 17:00:00,anon_imo_116,100.0,16.0,0.0,6390.0
348,anon_provisional_450,anon_buque_451,anon_imo_117,05/09/2021 00:00:00,01/01/1900 14:00:00,05/10/2021 00:00:00,01/01/1900 22:00:00,anon_imo_117,95.0,13.0,0.0,6180.0
349,anon_provisional_452,anon_buque_451,anon_imo_117,04/04/2021 00:00:00,01/01/1900 14:00:00,04/05/2021 00:00:00,01/01/1900 22:00:00,anon_imo_117,95.0,13.0,0.0,6180.0
350,anon_provisional_453,anon_buque_451,anon_imo_117,03/20/2021 00:00:00,01/01/1900 07:00:00,03/21/2021 00:00:00,01/01/1900 22:00:00,anon_imo_117,95.0,13.0,0.0,6180.0
351,anon_provisional_454,anon_buque_451,anon_imo_117,03/20/2021 00:00:00,01/01/1900 07:00:00,03/21/2021 00:00:00,01/01/1900 22:00:00,anon_imo_117,95.0,13.0,0.0,6180.0
352,anon_provisional_455,anon_buque_456,anon_imo_118,05/13/2021 00:00:00,01/01/1900 10:00:00,05/14/2021 00:00:00,01/01/1900 23:30:00,anon_imo_118,99.76,15.0,0.0,6161.0
353,anon_provisional_457,anon_buque_456,anon_imo_118,02/16/2021 00:00:00,01/01/1900 18:00:00,02/17/2021 00:00:00,01/01/1900 18:00:00,anon_imo_118,99.76,15.0,0.0,6161.0
354,anon_provisional_458,anon_buque_459,anon_imo_119,05/14/2021 00:00:00,01/01/1900 07:00:00,05/18/2021 00:00:00,01/01/1900 21:00:00,anon_imo_119,89.0,15.0,0.0,5640.0
355,anon_provisional_460,anon_buque_459,anon_imo_119,05/14/2021 00:00:00,01/01/1900 07:00:00,05/18/2021 00:00:00,01/01/1900 21:00:00,anon_imo_119,89.0,15.0,0.0,5640.0
356,anon_provisional_461,anon_buque_459,anon_imo_119,10/30/2021 00:00:00,01/01/1900 12:00:00,11/03/2021 00:00:00,01/01/1900 20:00:00,anon_imo_119,89.0,15.0,0.0,5640.0
357,anon_provisional_462,anon_buque_463,anon_imo_120,05/17/2021 00:00:00,01/01/1900 21:00:00,05/20/2021 00:00:00,01/01/1900 22:00:00,anon_imo_120,116.0,17.2,0.0,7.0
358,anon_provisional_464,anon_buque_465,anon_imo_121,05/18/2021 00:00:00,01/01/1900 10:00:00,05/20/2021 00:00:00,01/01/1900 23:00:00,anon_imo_121,87.0,15.0,0.0,6260.0
359,anon_provisional_466,anon_buque_467,anon_imo_122,05/22/2021 00:00:00,01/01/1900 12:00:00,05/22/2021 00:00:00,01/01/1900 23:00:00,anon_imo_122,107.0,16.0,0.0,6000.0
360,anon_provisional_468,anon_buque_469,anon_imo_123,04/02/2021 00:00:00,01/01/1900 22:00:00,04/05/2021 00:00:00,01/01/1900 23:00:00,anon_imo_123,100.73,16.6,0.0,6.8
361,anon_provisional_470,anon_buque_469,anon_imo_123,05/22/2021 00:00:00,01/01/1900 22:00:00,05/30/2021 00:00:00,01/01/1900 20:00:00,anon_imo_123,100.73,16.6,0.0,6.8
362,anon_provisional_471,anon_buque_472,anon_imo_124,04/05/2021 00:00:00,01/01/1900 08:00:00,04/08/2021 00:00:00,01/01/1900 22:00:00,anon_imo_124,137.8,16.9,,
363,anon_provisional_473,anon_buque_474,anon_imo_125,04/08/2021 00:00:00,01/01/1900 12:00:00,04/09/2021 00:00:00,01/01/1900 21:00:00,anon_imo_125,127.3,16.84,8.3,4.86
364,anon_provisional_475,anon_buque_476,anon_imo_126,04/10/2021 00:00:00,01/01/1900 21:00:00,04/14/2021 00:00:00,01/01/1900 22:00:00,anon_imo_126,89.0,14.0,0.0,5800.0
365,anon_provisional_477,anon_buque_478,anon_imo_127,04/13/2021 00:00:00,01/01/1900 16:00:00,04/14/2021 00:00:00,01/01/1900 17:00:00,anon_imo_127,118.0,18.0,0.0,7360.0
366,anon_provisional_479,anon_buque_478,anon_imo_127,02/07/2021 00:00:00,01/01/1900 21:00:00,02/08/2021 00:00:00,01/01/1900 11:00:00,anon_imo_127,118.0,18.0,0.0,7360.0
367,anon_provisional_480,anon_buque_481,anon_imo_128,04/13/2021 00:00:00,01/01/1900 14:00:00,04/14/2021 00:00:00,01/01/1900 22:00:00,anon_imo_128,89.0,14.0,0.0,6270.0
368,anon_provisional_482,anon_buque_481,anon_imo_128,01/19/2021 00:00:00,01/01/1900 18:00:00,01/21/2021 00:00:00,01/01/1900 23:00:00,anon_imo_128,89.0,14.0,0.0,6270.0
369,anon_provisional_483,anon_buque_484,anon_imo_129,09/19/2021 00:00:00,01/01/1900 12:00:00,09/20/2021 00:00:00,01/01/1900 23:00:00,anon_imo_129,99.6,14.5,0.0,6200.0
370,anon_provisional_485,anon_buque_486,anon_imo_130,11/12/2021 00:00:00,01/01/1900 06:00:00,11/13/2021 00:00:00,01/01/1900 23:00:00,anon_imo_130,87.97,12.8,0.0,5.51
371,anon_provisional_487,anon_buque_488,anon_imo_131,03/05/2021 00:00:00,01/01/1900 20:01:00,03/07/2021 00:00:00,01/01/1900 20:00:00,anon_imo_131,88.6,12.5,10.5,5425.0
372,anon_provisional_489,anon_buque_490,anon_imo_132,03/06/2021 00:00:00,01/01/1900 22:00:00,03/18/2021 00:00:00,01/01/1900 21:00:00,anon_imo_132,84.0,18.0,,6.7
373,anon_provisional_491,anon_buque_492,anon_imo_133,03/14/2021 00:00:00,01/01/1900 08:00:00,03/18/2021 00:00:00,01/01/1900 20:00:00,anon_imo_133,88.0,12.0,0.0,5311.0
374,anon_provisional_493,anon_buque_494,anon_imo_134,03/17/2021 00:00:00,01/01/1900 21:00:00,03/19/2021 00:00:00,01/01/1900 20:00:00,anon_imo_134,106.0,15.0,0.0,6650.0
375,anon_provisional_495,anon_buque_496,anon_imo_135,03/20/2021 00:00:00,01/01/1900 08:00:00,03/27/2021 00:00:00,01/01/1900 05:00:00,anon_imo_135,98.0,14.0,0.0,6.12
376,anon_provisional_497,anon_buque_496,anon_imo_135,03/20/2021 00:00:00,01/01/1900 08:00:00,03/27/2021 00:00:00,01/01/1900 05:00:00,anon_imo_135,98.0,14.0,0.0,6.12
377,anon_provisional_498,anon_buque_499,anon_imo_136,03/23/2021 00:00:00,01/01/1900 23:00:00,03/25/2021 00:00:00,01/01/1900 20:00:00,anon_imo_136,88.0,12.0,10.5,5.47
378,anon_provisional_500,anon_buque_501,anon_imo_137,03/30/2021 00:00:00,01/01/1900 08:00:00,04/02/2021 00:00:00,01/01/1900 20:00:00,anon_imo_137,119.49,14.99,0.0,7.19
379,anon_provisional_502,anon_buque_501,anon_imo_137,01/20/2021 00:00:00,01/01/1900 12:00:00,01/22/2021 00:00:00,01/01/1900 19:00:00,anon_imo_137,119.49,14.99,0.0,7.19
380,anon_provisional_503,anon_buque_504,anon_imo_138,04/03/2021 00:00:00,01/01/1900 08:00:00,04/07/2021 00:00:00,01/01/1900 20:00:00,anon_imo_138,136.0,15.0,0.0,6968.0
381,anon_provisional_505,anon_buque_504,anon_imo_138,01/05/2021 00:00:00,01/01/1900 10:01:00,01/08/2021 00:00:00,01/01/1900 22:00:00,anon_imo_138,136.0,15.0,0.0,6968.0
382,anon_provisional_506,anon_buque_504,anon_imo_138,02/14/2021 00:00:00,01/01/1900 10:00:00,02/17/2021 00:00:00,01/01/1900 21:00:00,anon_imo_138,136.0,15.0,0.0,6968.0
383,anon_provisional_507,anon_buque_508,anon_imo_139,02/24/2021 00:00:00,01/01/1900 18:00:00,02/26/2021 00:00:00,01/01/1900 23:00:00,anon_imo_139,88.0,11.0,0.0,4940.0
384,anon_provisional_509,anon_buque_510,anon_imo_140,10/04/2021 00:00:00,01/01/1900 20:01:00,10/06/2021 00:00:00,01/01/1900 20:00:00,anon_imo_140,108.0,18.0,0.0,6820.0
385,anon_provisional_511,anon_buque_512,anon_imo_141,10/16/2021 00:00:00,01/01/1900 01:00:00,10/19/2021 00:00:00,01/01/1900 12:00:00,anon_imo_141,118.55,15.2,0.0,7.05
386,anon_provisional_513,anon_buque_514,anon_imo_142,10/16/2021 00:00:00,01/01/1900 15:00:00,11/04/2021 00:00:00,01/01/1900 12:00:00,anon_imo_142,109.94,18.2,,6.5
387,anon_provisional_515,anon_buque_514,anon_imo_142,10/16/2021 00:00:00,01/01/1900 15:00:00,11/10/2021 00:00:00,01/01/1900 08:00:00,anon_imo_142,109.94,18.2,,6.5
388,anon_provisional_516,anon_buque_517,anon_imo_143,10/18/2021 00:00:00,01/01/1900 12:00:00,10/19/2021 00:00:00,01/01/1900 21:00:00,anon_imo_143,105.0,15.0,0.0,6112.0
389,anon_provisional_518,anon_buque_519,anon_imo_144,07/11/2021 00:00:00,01/01/1900 15:00:00,07/12/2021 00:00:00,01/01/1900 21:30:00,anon_imo_144,137.5,21.7,21.0,7.47
390,anon_provisional_520,anon_buque_519,anon_imo_144,07/28/2021 00:00:00,01/01/1900 17:00:00,07/29/2021 00:00:00,01/01/1900 08:00:00,anon_imo_144,137.5,21.7,21.0,7.47
391,anon_provisional_521,anon_buque_519,anon_imo_144,05/30/2021 00:00:00,01/01/1900 14:00:00,05/31/2021 00:00:00,01/01/1900 23:00:00,anon_imo_144,137.5,21.7,21.0,7.47
392,anon_provisional_522,anon_buque_519,anon_imo_144,06/06/2021 00:00:00,01/01/1900 14:00:00,06/08/2021 00:00:00,01/01/1900 06:00:00,anon_imo_144,137.5,21.7,21.0,7.47
393,anon_provisional_523,anon_buque_519,anon_imo_144,06/20/2021 00:00:00,01/01/1900 14:00:00,06/22/2021 00:00:00,01/01/1900 03:00:00,anon_imo_144,137.5,21.7,21.0,7.47
394,anon_provisional_524,anon_buque_519,anon_imo_144,06/27/2021 00:00:00,01/01/1900 14:00:00,06/28/2021 00:00:00,01/01/1900 22:30:00,anon_imo_144,137.5,21.7,21.0,7.47
395,anon_provisional_525,anon_buque_519,anon_imo_144,05/01/2021 00:00:00,01/01/1900 00:01:00,05/04/2021 00:00:00,01/01/1900 01:00:00,anon_imo_144,137.5,21.7,21.0,7.47
396,anon_provisional_526,anon_buque_519,anon_imo_144,05/15/2021 00:00:00,01/01/1900 00:01:00,05/17/2021 00:00:00,01/01/1900 23:00:00,anon_imo_144,137.5,21.7,21.0,7.47
397,anon_provisional_527,anon_buque_519,anon_imo_144,03/22/2021 00:00:00,01/01/1900 00:01:00,03/22/2021 00:00:00,01/01/1900 23:30:00,anon_imo_144,137.5,21.7,21.0,7.47
398,anon_provisional_528,anon_buque_519,anon_imo_144,04/17/2021 00:00:00,01/01/1900 00:01:00,04/20/2021 00:00:00,01/01/1900 00:30:00,anon_imo_144,137.5,21.7,21.0,7.47
399,anon_provisional_529,anon_buque_519,anon_imo_144,03/01/2021 00:00:00,01/01/1900 02:00:00,03/01/2021 00:00:00,01/01/1900 22:00:00,anon_imo_144,137.5,21.7,21.0,7.47
400,anon_provisional_530,anon_buque_519,anon_imo_144,03/08/2021 00:00:00,01/01/1900 00:01:00,03/08/2021 00:00:00,01/01/1900 22:00:00,anon_imo_144,137.5,21.7,21.0,7.47
401,anon_provisional_531,anon_buque_532,anon_imo_145,07/18/2021 00:00:00,01/01/1900 23:00:00,08/25/2021 00:00:00,01/01/1900 08:00:00,anon_imo_145,23.8,14.13,9.5,3.05
402,anon_provisional_533,anon_buque_532,anon_imo_145,01/04/2021 00:00:00,01/01/1900 06:00:00,01/04/2021 00:00:00,01/01/1900 12:00:00,anon_imo_145,23.8,14.13,9.5,3.05
403,anon_provisional_534,anon_buque_532,anon_imo_145,01/07/2021 00:00:00,01/01/1900 18:00:00,01/08/2021 00:00:00,01/01/1900 01:00:00,anon_imo_145,23.8,14.13,9.5,3.05
404,anon_provisional_535,anon_buque_536,anon_imo_146,07/21/2021 00:00:00,01/01/1900 00:01:00,07/22/2021 00:00:00,01/01/1900 04:30:00,anon_imo_146,140.64,22.0,18.0,7.33
405,anon_provisional_537,anon_buque_536,anon_imo_146,08/17/2021 00:00:00,01/01/1900 23:00:00,08/19/2021 00:00:00,01/01/1900 03:00:00,anon_imo_146,140.64,22.0,18.0,7.33
406,anon_provisional_538,anon_buque_536,anon_imo_146,08/25/2021 00:00:00,01/01/1900 08:00:00,08/25/2021 00:00:00,01/01/1900 22:00:00,anon_imo_146,140.64,22.0,18.0,7.33
407,anon_provisional_539,anon_buque_536,anon_imo_146,09/15/2021 00:00:00,01/01/1900 08:00:00,09/16/2021 00:00:00,01/01/1900 03:30:00,anon_imo_146,140.64,22.0,18.0,7.33
408,anon_provisional_540,anon_buque_536,anon_imo_146,06/02/2021 00:00:00,01/01/1900 01:00:00,06/02/2021 00:00:00,01/01/1900 23:00:00,anon_imo_146,140.64,22.0,18.0,7.33
409,anon_provisional_541,anon_buque_536,anon_imo_146,04/28/2021 00:00:00,01/01/1900 00:01:00,04/28/2021 00:00:00,01/01/1900 21:00:00,anon_imo_146,140.64,22.0,18.0,7.33
410,anon_provisional_542,anon_buque_536,anon_imo_146,05/05/2021 00:00:00,01/01/1900 14:00:00,05/06/2021 00:00:00,01/01/1900 03:00:00,anon_imo_146,140.64,22.0,18.0,7.33
411,anon_provisional_543,anon_buque_536,anon_imo_146,05/12/2021 00:00:00,01/01/1900 00:01:00,05/12/2021 00:00:00,01/01/1900 20:30:00,anon_imo_146,140.64,22.0,18.0,7.33
412,anon_provisional_544,anon_buque_536,anon_imo_146,05/26/2021 00:00:00,01/01/1900 08:00:00,05/26/2021 00:00:00,01/01/1900 23:00:00,anon_imo_146,140.64,22.0,18.0,7.33
413,anon_provisional_545,anon_buque_536,anon_imo_146,03/24/2021 00:00:00,01/01/1900 00:01:00,03/25/2021 00:00:00,01/01/1900 02:30:00,anon_imo_146,140.64,22.0,18.0,7.33
414,anon_provisional_546,anon_buque_536,anon_imo_146,03/31/2021 00:00:00,01/01/1900 00:01:00,04/01/2021 00:00:00,01/01/1900 08:00:00,anon_imo_146,140.64,22.0,18.0,7.33
415,anon_provisional_547,anon_buque_536,anon_imo_146,04/07/2021 00:00:00,01/01/1900 00:01:00,04/08/2021 00:00:00,01/01/1900 05:30:00,anon_imo_146,140.64,22.0,18.0,7.33
416,anon_provisional_548,anon_buque_536,anon_imo_146,04/14/2021 00:00:00,01/01/1900 02:30:00,04/14/2021 00:00:00,01/01/1900 21:30:00,anon_imo_146,140.64,22.0,18.0,7.33
417,anon_provisional_549,anon_buque_536,anon_imo_146,04/21/2021 00:00:00,01/01/1900 00:01:00,04/22/2021 00:00:00,01/01/1900 03:00:00,anon_imo_146,140.64,22.0,18.0,7.33
418,anon_provisional_550,anon_buque_536,anon_imo_146,03/03/2021 00:00:00,01/01/1900 00:01:00,03/03/2021 00:00:00,01/01/1900 22:00:00,anon_imo_146,140.64,22.0,18.0,7.33
